Data Extracted from EPA's FLIGHT Tool (http://ghgdata.epa.gov/ghgp),,,,,,,,,,,,
The data was reported to EPA by facilities as of 08/16/2024,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4,,,,,,,,,,,,
Search Parameters: year=2023; GHGs=ALL; data type=All Direct Emitters; ,,,,,,,,,,,,
,,,,,,,,,,,,
REPORTING YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS
2023,"Arauco North America, Inc.",1003156,1275 WILLAMETTE ROAD,34.383511,-92.725445,MALVERN,HOT SPRING COUNTY,AR,72104,ARAUCO NORTH AMERICA INC (100%),37292,C
2023,Archer Daniels Midland,1003476,400 E. Holt St.,39.169552,-91.879288,Mexico,AUDRAIN COUNTY,MO,65265,ARCHER DANIELS MIDLAND CO (100%),28540,C
2023,Archer Daniels Midland Co.,1005661,4666 FARIES PARKWAY,39.8675,-88.885,DECATUR,Macon,IL,62521,ARCHER DANIELS MIDLAND CO (100%),3814691,"C,II,PP,RR (RPT)"
2023,"Archer Daniels Midland Co. - Enderlin, ND",1013749,5525 136th Avenue SE,46.6137,-97.5769,Enderlin,RANSOM COUNTY,ND,58027,ARCHER DANIELS MIDLAND CO (100%),32900,"C,II"
2023,Armstrong World Industries Inc,1006883,4520 Broadway,32.773497,-83.6516,Macon,BIBB COUNTY,GA,31206,ARMSTRONG WORLD INDUSTRIES INC (100%),78086,C
2023,Ascend (Decatur Plant),1000158,1050 CHEMSTRAND AVENUE,34.6339,-87.0244,DECATUR,Morgan,AL,35601,ASCEND PERFORMANCE MATERIALS HOLDINGS INC (100%),603219,"C,P,PP"
2023,Ascend Performance Materials LLC,1004962,3000 Old Chemstrand Road,30.596678,-87.251977,Cantonment,ESCAMBIA COUNTY,FL,32533,ASCEND PERFORMANCE MATERIALS HOLDINGS INC (100%),183382,"C,E,P,TT,V"
2023,Auriga Polymers Inc.,1001780,1550 Dewberry Road,35.027817,-81.87896,SPARTANBURG,SPARTANBURG COUNTY,SC,29307,INDORAMA VENTURES USA HOLDINGS LP (100%),86691,C
2023,Aurora Ethanol Complex,1010658,1205 South O Road,40.86801,-98.0364,Aurora,HAMILTON COUNTY,NE,68818,AURORA COOPERATIVE ETHANOL (100%),103041,C
2023,Aztalan Bio LLC,1004608,W5289 Joe Turley Way,43.035135,-88.791556,Johnson Creek,JEFFERSON COUNTY,WI,53038,AZTALAN BIO LLC (100%),15063,"C,PP"
2023,Azteca Milling - Evansville,1014580,15700 Highway 41N,38.01505905,-87.53933893,Evansville,,IN,47724,GRUMA CORP (100%),43899,C
2023,Azteca Milling - Plainview,1014603,1388 County Road U,34.123449,-101.748651,Plainview,HALE COUNTY,TX,79072,GRUMA CORP (100%),41589,C
2023,BADGER STATE ETHANOL,1002032,820 West 17th Street,42.5949,-89.66691,MONROE,GREEN COUNTY,WI,53566,BADGER STATE ETHANOL LLC (100%),111351,"C,II,PP"
2023,BASF CORP - GEISMAR SITE,1004208,8404 RIVER ROAD HIGHWAY 75,30.1979,-91.0035,GEISMAR,ASCENSION PARISH,LA,70734,BASF CORP (100%),934158,"C,X"
2023,BASF TOTALEnergies PETROCHEMICALS LLC,1006543,7501 GULFWAY DR,29.951649,-93.887272,PORT ARTHUR,JEFFERSON COUNTY,TX,77642,BASF CORP (100%),1906827,"C,X"
2023,BEAR ISLAND PAPER COMPANY LLC,1005038,10026 OLD RIDGE ROAD,37.8181,-77.4375,ASHLAND,HANOVER COUNTY,VA,23005,Cascades Holding US (100%),60528,"C,II"
2023,BEAUMONT POLYETHYLENE PLANT,1006416,11440 HWY 90 WEST,30.063707,-94.218396,BEAUMONT,JEFFERSON COUNTY,TX,77713,EXXON MOBIL CORP (100%),68634,C
2023,BF GOODRICH TIRE MANUFACTURING,1006093,18906 Old 24,41.136194,-84.905111,WOODBURN,ALLEN COUNTY,IN,46797,MICHELIN NORTH AMERICA INC (100%),27352,C
2023,BIG RIVER RESOURCES GALVA LLC,1006787,1100 SE 2ND STREET,41.169691,-90.024473,GALVA,HENRY COUNTY,IL,61434,BIG RIVER RESOURCES LLC (100%),171305,C
2023,BIG RIVER RESOURCES WEST BURLINGTON LLC,1002443,15210 103RD ST,40.83081,-91.220681,WEST BURLINGTON,DES MOINES COUNTY,IA,52655,BIG RIVER RESOURCES LLC (100%),164883,C
2023,BIG RIVER UNITED ENERGY LLC,1005626,3294 VINE RD6,42.4872,-91.1633,DYERSVILLE,DELAWARE COUNTY,IA,52040,BIG RIVER RESOURCES LLC (50.5%); UNITED COOPERATIVE (34%); RUMBOLD & KUHN INC (15.5%),174051,C
2023,BIG SPRING REFINERY,1006961,200 REFINERY RD; INTERSECTION OF I-20 & REFINERY RD,32.269104,-101.417673,BIG SPRING,HOWARD COUNTY,TX,79720,DELEK US HOLDINGS INC (100%),731989,"C,MM,TT,Y"
2023,BIG WEST OIL LLC,1009068,333 WEST CENTER STREET,40.838386,-111.921443,NORTH SALT LAKE,DAVIS COUNTY,UT,84054,FJ MANAGEMENT INC (100%),323629,"C,MM,Y"
2023,BIOKYOWA,1006002,5469 NASH ROAD,37.239722,-89.600278,CAPE GIRARDEAU,CAPE GIRARDEAU COUNTY,MO,63701,KYOWA HAKKO USA INC (100%),14604,C
2023,"BIRLA CARBON USA, Inc.",1005126,3500 SOUTH ROAD S,37.54355,-101.19905,ULYSSES,GRANT COUNTY,KS,67880,BIRLA CARBON USA INC (100%),105506,"C,X"
2023,BMW MANUFACTURING CORPORATION,1005880,1400 HIGHWAY 101 SOUTH,34.8956,-82.1779,GREER,SPARTANBURG COUNTY,SC,29651,BMW (US) HOLDING CORP (100%),55825,C
2023,BOEING HELICOPTER DIV,1000638,,39.862773,-75.321425,RIDLEY PARK,DELAWARE COUNTY,PA,19078,THE BOEING CO (100%),23332,C
2023,BOISE PAPER,1002893,31831 WEST HIGHWAY 12,46.097264,-118.911147,WALLULA,WALLA WALLA COUNTY,WA,99363,PACKAGING CORP OF AMERICA (100%),84058,"AA,C,TT"
2023,BOISE WHITE PAPER LLC,1007994,400 2ND STREET,48.606,-93.4071,INTERNATIONAL FALLS,KOOCHICHING COUNTY,MN,56649,PACKAGING CORP OF AMERICA (100%),153117,"AA,C,PP"
2023,BOISE WHITE PAPER MILL,1002963,4585 INDUSTRIAL RD.,31.492253,-87.898805,JACKSON,CLARKE COUNTY,AL,36545,PACKAGING CORP OF AMERICA (100%),237790,"AA,C,TT"
2023,"BONANZA BIOENERGY, LLC",1004091,2830 E US HIGHWAY 50,37.958639,-100.836,GARDEN CITY,FINNEY COUNTY,KS,67846,CONESTOGA ENERGY HOLDINGS LLC (100%),56157,"C,PP"
2023,BORGER REFINERY,1006301,,35.70306,-101.36305,BORGER,HUTCHINSON COUNTY,TX,79008,PHILLIPS 66 (100%),1334379,"C,MM,P,TT,Y"
2023,BP CHERRY POINT REFINERY,1006468,4519 GRANDVIEW ROAD,48.884,-122.735,BLAINE,WHATCOM COUNTY,WA,98230,BP AMERICA INC (100%),2179352,"C,MM,P,PP,Y"
2023,BP Whiting Business Unit,1007339,2815 INDIANAPOLIS BLVD,41.6703,-87.4803,WHITING,Lake,IN,46394,BP AMERICA INC (100%),3788135,"C,D,DD,MM,P,Y"
2023,BRASKEM AMERICA INC - LAPORTE SITE,1007574,8811 STRANG ROAD,29.704027,-95.079932,LA PORTE,HARRIS COUNTY,TX,77571,BRASKEM AMERICA INC (100%),36791,C
2023,BRASKEM AMERICA NEAL PLANT,1006214,200 BIG SANDY RIVER ROAD,38.355722,-82.594836,KENOVA,WAYNE COUNTY,WV,25530,BRASKEM AMERICA INC (100%),29361,C
2023,BRIDGEPORT ETHANOL LLC,1002349,10106 S. Railroad Ave.,41.6559,-103.09363,BRIDGEPORT,MORRILL COUNTY,NE,69336,BRIDGEPORT ETHANOL LLC (100%),53788,C
2023,BRIDGESTONE AMERICAS TIRE OPERATIONS LLC,1003241,1201 BRIDGESTONE PARKWAY,36.00463,-86.5991,LA VERGNE,RUTHERFORD COUNTY,TN,37086,BRIDGESTONE AMERICAS INC (100%),26065,C
2023,"BRIDGESTONE AMERICAS TIRE OPERATIONS, LLC",1003898,4600 NW 2nd Street,41.64499,-93.62136,DES MOINES,POLK COUNTY,IA,50313,BRIDGESTONE AMERICAS INC (100%),41169,C
2023,BRIDGESTONE FIRESTONE INCORPORATED,1002954,3001 FIRESTONE PARKWAY,35.75598,-77.86917,WILSON,WILSON COUNTY,NC,27893,BRIDGESTONE AMERICAS INC (100%),40373,C
2023,BROWN-FORMAN DISTILLERY (FORMERLY EARLY TIMES DISTILLERS CO),1001726,2921 DIXIE HIGHWAY,38.20874,-85.7925,LOUISVILLE,JEFFERSON COUNTY,KY,40216,BROWN-FORMAN CORP (100%),23264,C
2023,"BUNGE LODERS CROKLAAN USA, LLC",1004708,24708 W. DURKEE RD.,41.408978,-88.210161,CHANNAHON,WILL COUNTY,IL,60410,LODERS CROKLAAN USA LLC (100%),44845,C
2023,BUNGE NORTH AMERICA,1002433,700 N. RANGELINE RD.,39.679788,-85.687207,MORRISTOWN,SHELBY COUNTY,IN,46161,BUNGE NORTH AMERICA INC (100%),71512,C
2023,BUNGE NORTH AMERICA,1002526,605 GOODRICH ROAD,41.28473,-82.82024,BELLEVUE,HURON COUNTY,OH,44811,BUNGE NORTH AMERICA INC (100%),74720,C
2023,BUNGE NORTH AMERICA INC,1005075,1400 MARKET STREET,34.605565,-86.965566,DECATUR,MORGAN COUNTY,AL,35601,BUNGE NORTH AMERICA INC (100%),84067,C
2023,"BUNGE NORTH AMERICA, INC.",1004105,701 E. 6TH AVENUE,38.40497,-96.17098,EMPORIA,LYON COUNTY,KS,66801,BUNGE NORTH AMERICA INC (100%),32616,C
2023,BUSCH AGRICULTURAL RESOURCES,1003405,5755 SOUTH YELLOWSTONE HIGHWAY,43.447,-112.07287,IDAHO FALLS,BONNEVILLE COUNTY,ID,83402,ANHEUSER-BUSCH COS LLC (100%),57983,C
2023,BUSHMILLS ETHANOL INC.,1003837,17025 HIGHWAY 12 NE,45.137845,-94.807119,ATWATER,KANDIYOHI COUNTY,MN,56209,BUSHMILLS ETHANOL INC (100%),113085,C
2023,BVPV Styrenics LLC,1011859,400 Frankfort Road,40.655278,-80.356389,Monaca,BEAVER COUNTY,PA,15061,STYROPEK USA INC (100%),33538,C
2023,Bakelite Synthetics,1008786,6200 Campground Road,38.195278,-85.872222,Louisville,JEFFERSON COUNTY,KY,40216,BAKELITE LLC (100%),30049,C
2023,Basic American Foods,1010722,538 Potato Frontage Road,47.075778,-119.222474,Moses Lake,GRANT COUNTY,WA,98837,BASIC AMERICAN INC (100%),24110,C
2023,Basic American Foods Rexburg,1011964,40 East 7'th North,43.838063,-111.783121,Rexburg,MADISON COUNTY,ID,83440,BASIC AMERICAN INC (100%),48508,C
2023,Baxter Healthcare Corp,1014651,1900 North Hwy 201,36.35963042,-92.38601169,Mountain Home,,AR,72653,BAXTER INTERNATIONAL INC (100%),43204,C
2023,Bayport Polymers LLC - HDPE Plant,1001630,12212 Port Road,29.63515,-95.0576,Pasadena,HARRIS COUNTY,TX,77507,BAYPORT POLYMERS LLC (100%),61724,C
2023,Bayport Polymers LLC Ethane Cracker,1014234,7600 32ND ST,29.96001,-93.89558,Port Arthur,JEFFERSON COUNTY,TX,77642,BAYPORT POLYMERS LLC (100%),1167421,"C,X"
2023,Belpre Carbon Black Plant,1003790,11135 State Route 7,39.30487,-81.56691,Belpre,WASHINGTON COUNTY,OH,45714,ORION ENGINEERED CARBONS LLC (100%),129981,"C,X"
2023,"Biewer Sawmill - Newton, LLC",1013632,331 Coliseum Drive,32.361944,-89.133889,Newton,NEWTON COUNTY,MS,39345,BIEWER LUMBER LLC (100%),38019,C
2023,"Biewer Sawmill - Winona, Inc.",1014581,625 Sawyer Road,33.52572467,-89.73447806,Winona,,MS,38967,BIEWER LUMBER LLC (100%),38807,C
2023,"Big River Resources Boyceville, LLC",1006022,N10185 370TH ST,45.050596,-91.980063,BOYCEVILLE,DUNN COUNTY,WI,54725,BIG RIVER RESOURCES LLC (100%),87265,"C,PP"
2023,Big Spring Carbon Black Plant,1000604,1211 North Midway Road,32.279444,-101.408055,BIG SPRING,HOWARD COUNTY,TX,79720,TOKAI CARBON CB LTD (100%),237339,"C,X"
2023,Billerud Escanaba LLC,1003320,7100 COUNTY ROAD 426,45.804799,-87.08978,ESCANABA,DELTA COUNTY,MI,49829,BILLERUD AMERICAS CORP (100%),343148,"AA,C,PP,TT"
2023,Billerud Quinnesec LLC,1001892,W6791 US HIGHWAY 2,45.7952,-87.9576,QUINNESEC,DICKINSON COUNTY,MI,49876,BILLERUD AMERICAS CORP (100%),76420,"AA,C,TT"
2023,BioUrja Renewables LLC,1000466,FOOT OF EDMUND ST,40.6776,-89.6069,PEORIA,Peoria,IL,61602,BIOURJA GROUP (100%),269843,C
2023,Blue Ridge Paper Products LLC,1000230,175 MAIN ST,35.535,-82.8411,CANTON,Haywood,NC,28716,EVERGREEN PACKAGING GROUP HOLDINGS INC (100%),323906,"AA,C,TT"
2023,Boeing Commercial Airplanes - Everett,1000640,3003 West Casino Rd,47.923302,-122.273197,Everett,SNOHOMISH COUNTY,WA,98204,THE BOEING CO (100%),66124,C
2023,Boeing-St. Louis,1000637,6200 McDonnell Blvd. (MC - S106-7265),38.741557,-90.341893,St. Louis,ST. LOUIS COUNTY,MO,63134,THE BOEING CO (100%),28385,C
2023,Boise Cascade Wood Products - Florien Operations,1013165,225 Studeman St.,31.45648,-93.45969,Florien,SABINE PARISH,LA,71429,BOISE CASCADE CO (100%),31130,C
2023,Boise Cascade Wood Products - Oakdale Operations,1013715,140 Van Ply Rd.,30.7844,-92.6769,Oakdale,ALLEN PARISH,LA,71463,BOISE CASCADE CO (100%),22918,C
2023,Borger Carbon Black Plant,1000605,9455 FM 1559,35.665516,-101.435748,Borger,HUTCHINSON COUNTY,TX,79007,TOKAI CARBON CB LTD (100%),254319,"C,X"
2023,Borger Carbon Black Plant,1003533,9440 FM 1559,35.665695,-101.43327,Borger,HUTCHINSON COUNTY,TX,79007,ORION ENGINEERED CARBONS LLC (100%),193501,"C,X"
2023,Bridgestone Americas Tire Operations,1011682,1 Bridgestone Parkway,33.62022,-81.84952,Graniteville,AIKEN COUNTY,SC,29829,BRIDGESTONE AMERICAS INC (100%),33613,C
2023,Bridgestone Warren County,1013673,725 Bridgestone Drive,35.635438,-85.867405,MORRISON,WARREN COUNTY,TN,37357,BRIDGESTONE AMERICAS INC (100%),24680,C
2023,"Brunswick Cellulose, Inc.",1002733,1400 W Ninth Street,31.173147,-81.519247,Brunswick,GLYNN COUNTY,GA,31520,KOCH INDUSTRIES INC (100%),359733,"AA,C,TT"
2023,Buckeye Texas Processing LLC,1011920,7209 Up River Road,27.818373,-97.502778,Corpus Christi,NUECES COUNTY,TX,78409,BUCKEYE PARTNERS LP (100%),110298,"C,MM,Y"
2023,Buffalo Trace Distillery,1013656,113 Great Buffalo Trace,38.21657,-84.86974,Frankfort,FRANKLIN COUNTY,KY,40601,SAZERAC CO INC (100%),62273,"C,II"
2023,Bunge,1007402,19560 Bunge Avenue,41.166846,-95.792068,Council Bluffs,POTTAWATTAMIE COUNTY,IA,51503,BUNGE NORTH AMERICA INC (100%),112309,C
2023,Bunge Chevron Ag Renewables LLC,1005022,12466 RIVER ROAD,29.939266,-90.348408,DESTREHAN,ST. CHARLES PARISH,LA,70047,BUNGE CHEVRON AG RENEWABLES LLC (100%),43635,C
2023,Bunge Chevron Ag Renewables LLC  Cairo Facility,1005019,203 34TH ST.,37.01433,-89.17734,CAIRO,ALEXANDER COUNTY,IL,62914,BUNGE CHEVRON AG RENEWABLES LLC (100%),50714,C
2023,Bunge North America (East) LLC,1004599,1200 N. 2nd Street,40.8412,-84.9307,Decatur,ADAMS COUNTY,IN,46733,BUNGE NORTH AMERICA INC (100%),69493,C
2023,Bunge North America (East) LLC,1004821,234 S Jefferson Street,40.84121,-84.3423,Delphos,VAN WERT COUNTY,OH,45833,BUNGE NORTH AMERICA INC (100%),25551,C
2023,CABOT CORP - CANAL PLANT,1006435,272 CABOT LANE HIGHWAY 317,29.734346,-91.482148,FRANKLIN,ST. MARY PARISH,LA,70538,CABOT CORP (100%),357661,"C,X"
2023,CABOT CORP - VILLE PLATTE PLANT,1004791,2066 CABOT ROAD,30.7492,-92.2532,VILLE PLATTE,EVANGELINE PARISH,LA,70586,CABOT CORP (100%),252514,"C,X"
2023,CALCASIEU REFINING COMPANY,1006307,4359 WEST TANK FARM ROAD,30.1338,-93.3206,LAKE CHARLES,CALCASIEU PARISH,LA,70605,TRANSWORLD OIL USA INC (100%),177038,"C,MM,Y"
2023,CALIFORNIA DAIRIES INC FRESNO,1005658,755 F STREET,36.72757,-119.79175,FRESNO,FRESNO COUNTY,CA,93706,CALIFORNIA DAIRIES INC (100%),32645,C
2023,CALIFORNIA DAIRIES INC TIPTON,1005657,11894 AVENUE 120,36.0094,-119.3054,TIPTON,TULARE COUNTY,CA,93272,CALIFORNIA DAIRIES INC (100%),47678,C
2023,CALIFORNIA DAIRIES INC TURLOCK,1006836,475 SOUTH TEGNER ROAD,37.49033,-120.88539,TURLOCK,STANISLAUS COUNTY,CA,95380,CALIFORNIA DAIRIES INC (100%),34374,C
2023,CALIFORNIA DAIRIES INC VISALIA,1005659,2000 NORTH PLAZA DRIVE,36.34223,-119.39454,VISALIA,TULARE COUNTY,CA,93291,CALIFORNIA DAIRIES INC (100%),65762,C
2023,CALUMET LUBRICANTS CO LP,1006500,10234 HIGHWAY 157,32.58901,-93.51512,PRINCETON,BOSSIER PARISH,LA,71067,CALUMET SPECIALTY PRODUCTS PARTNERS LP (100%),93891,"C,MM,P,Y"
2023,CALUMET LUBRICANTS CO LP CALUMET COTTON VALLEY,1006499,1756 OLD HWY. 7,32.800556,-93.412778,COTTON VALLEY,WEBSTER PARISH,LA,71018,CALUMET SPECIALTY PRODUCTS PARTNERS LP (100%),91428,"C,MM,P,Y"
2023,CALUMET SHREVPORT REFINING LLC,1005125,3333 MIDWAY STREET,32.470833,-93.790833,SHREVEPORT,CADDO PARISH,LA,71109,CALUMET SPECIALTY PRODUCTS PARTNERS LP (100%),375380,"C,MM,P,Y"
2023,CAMPBELL SOUP COMPANY (0335010105),1004254,12-773 ST RT 110,41.412452,-84.143514,NAPOLEON,HENRY COUNTY,OH,43545,CAMPBELL SOUP CO (100%),79380,"C,II"
2023,CAMPBELL SOUP SUPPLY COMPANY,1005780,2120 HIGHWAY 71 NORTH,34.7724,-79.325,MAXTON,ROBESON COUNTY,NC,28364,CAMPBELL SOUP CO (100%),46012,C
2023,"CAMPBELL SOUP SUPPLY COMPANY, LLC DBA DIXON CANNING CORP.",1004205,8380 PEDRICK ROAD,38.47661,-121.80385,DIXON,SOLANO COUNTY,CA,95620,CAMPBELL SOUP CO (100%),38238,C
2023,CARAUSTAR MILL GROUP INC AUSTELL BOXBOARD MILLS,1004554,3400 JOE JERKINS BOULEVARD,33.819375,-84.647595,AUSTELL,COBB COUNTY,GA,30106,GREIF INC (100%),71006,C
2023,CARBON GREEN BIOENERGY,1003135,7795 SADDLEBAG LAKE ROAD,42.76601,-85.07428,LAKE ODESSA,BARRY COUNTY,MI,48849,CARBON GREEN BIOENERGY LLC (100%),80586,"C,II"
2023,"CARDINAL ETHANOL, LLC",1002882,1554 N 600 E,40.18595,-84.86228,UNION CITY,RANDOLPH COUNTY,IN,47390,CARDINAL ETHANOL LLC (100%),166670,"C,II,PP"
2023,CARGILL,1005813,862 W. RIDGE RD.,34.290701,-83.811488,GAINESVILLE,HALL COUNTY,GA,30501,CARGILL INC (100%),49387,C
2023,CARGILL CORN MILLING-WAHPETON FACILITY,1000304,18049 COUNTY ROAD 8,46.3504,-96.641386,WAHPETON,RICHLAND COUNTY,ND,58075,CARGILL INC (100%),54419,C
2023,CARGILL INC,1006699,1417 NORTH BARWISE STREET,37.70884,-97.32938,WICHITA,SEDGWICK COUNTY,KS,67214,CARGILL INC (100%),49775,C
2023,CARGILL INC - EDDYVILLE,1007881,1 CARGILL DR.,41.16226,-92.6361,EDDYVILLE,MAHASKA COUNTY,IA,52553,CARGILL INC (100%),399264,C
2023,CARGILL INC SALT DIV,1006625,2065 MANCHESTER ROAD,41.04268,-81.54533,AKRON,SUMMIT COUNTY,OH,44314,CARGILL INC (100%),44838,C
2023,CARGILL INC SOY PROCESSING PLANT *,1005694,2400 INDUSTRIAL DRIVE,40.27555,-84.19473,SIDNEY,SHELBY COUNTY,OH,45365,CARGILL INC (100%),63971,C
2023,CARGILL INC-CEDAR RAPIDS,1006525,1710 16TH STREET SOUTHEAST,41.969519,-91.648447,CEDAR RAPIDS,LINN COUNTY,IA,52401,CARGILL INC (100%),92119,C
2023,CARGILL INC/SALT DIVISION,1005434,609 EAST AVENUE G,38.04297,-97.91929,HUTCHINSON,RENO COUNTY,KS,67501,CARGILL INC (100%),46963,C
2023,CARGILL INCORPORATED,1004067,2930 LAKE GUNTERSVILLE PARK DR.,34.347647,-86.287392,GUNTERSVILLE,MARSHALL COUNTY,AL,35976,CARGILL INC (100%),34714,C
2023,CARGILL INCORPORATED,1006637,3201 NEEDMORE ROAD,39.8242,-84.1747,DAYTON,MONTGOMERY COUNTY,OH,45414,CARGILL INC (100%),163393,C
2023,"CARGILL INCORPORATED, WATKINS GLEN PLANT",1005513,518 EAST 4TH STREET,42.383322,-76.864083,WATKINS GLEN,SCHUYLER COUNTY,NY,14891,CARGILL INC (100%),47937,C
2023,CARGILL MEAT SOLUTIONS,1007220,3201 E Hwy 400,37.7428,-99.9511,DODGE CITY,FORD COUNTY,KS,67801,CARGILL INC (100%),55327,"C,II"
2023,CARGILL MEAT SOLUTIONS CORPORATION,1000357,1505 EAST BURLINGTON AVENUE,40.2469,-103.7756,FORT MORGAN,MORGAN COUNTY,CO,80701,CARGILL INC (100%),32048,"C,II"
2023,CARGILL SALT SAINT CLAIR,1006063,916 S. RIVERSIDE AVE,42.8184,-82.4858,ST CLAIR,ST. CLAIR COUNTY,MI,48079,CARGILL INC (100%),98012,C
2023,CARLTON FORGE WORKS,1005150,7743 E. ADAMS ST.,33.89479,-118.16474,PARAMOUNT,LOS ANGELES COUNTY,CA,90723,BERKSHIRE HATHAWAY INC (100%),31109,C
2023,CASCADE PACIFIC PULP HALSEY PULP MILL,1004017,30480 AMERICAN DRIVE,44.382194,-123.159618,HALSEY,LINN COUNTY,OR,97348,INTERNATIONAL GRAND INVESTMENT CORP (100%),56768,"AA,C"
2023,CATERPILLAR INCORPORATED,1004470,3701 South Street,40.41752,-86.84582,LAFAYETTE,TIPPECANOE COUNTY,IN,47905,CATERPILLAR INC (100%),33562,C
2023,CENTRAL BI-PRODUCTS - LONG PRAIRIE,1006809,25498 US HIGHWAY 71,45.997706,-94.8606,LONG PRAIRIE,TODD COUNTY,MN,56347,FARMERS UNION INDUSTRIES LLC (100%),35939,"C,II"
2023,CENTRAL BI-PRODUCTS - REDWOOD FALLS,1003901,33361 COUNTY ROAD 25,44.57046,-95.11507,REDWOOD FALLS,REDWOOD COUNTY,MN,56283,FARMERS UNION INDUSTRIES LLC (100%),24972,"C,II"
2023,"CENTRAL INDIANA ETHANOL, LLC",1006083,2955 W. DELPHI PIKE,40.56492,-85.72772,MARION,GRANT COUNTY,IN,46952,"CCI GNS Holdings, LLC (100%)",138983,"C,PP"
2023,"CF INDUSTRIES NITROGEN, LLC - DONALDSONVILLE NITROGEN COMPLEX",1002301,39018 HIGHWAY 3089,30.086917,-90.957861,DONALDSONVILLE,ASCENSION PARISH,LA,70346,CF INDUSTRIES HOLDINGS INC (100%),7755771,"C,G,V"
2023,"CF Industries East Point, LLC",1012698,10800 River Road,29.965,-90.26248,Waggaman,JEFFERSON PARISH,LA,70094,CF INDUSTRIES HOLDINGS INC (100%),933843,"C,G,PP"
2023,"CF Industries Nitrogen, LLC - Yazoo City Facility",1004183,4612 HIGHWAY 49 EAST,32.904606,-90.383153,YAZOO,YAZOO COUNTY,MS,39194,CF INDUSTRIES HOLDINGS INC (100%),1135847,"C,G,V"
2023,"CF Industries Nitrogen, LLC-Port Neal Nitrogen Complex",1006005,1182 260TH ST.,42.336109,-96.377777,SERGEANT BLUFF,WOODBURY COUNTY,IA,51054,CF INDUSTRIES HOLDINGS INC (100%),2600361,"C,G,PP,V"
2023,CHALMETTE REFINING LLC - CHALMETTE REFINERY,1007625,500 W ST BERNARD HWY,29.936411,-89.972954,CHALMETTE,ST. BERNARD PARISH,LA,70043,PBF ENERGY INC (100%),1568512,"C,MM,Y"
2023,CHANNELVIEW COMPLEX,1002859,8280 SHELDON RD.,29.8308,-95.1164,CHANNELVIEW,HARRIS COUNTY,TX,77530,LYONDELLBASELL INDUSTRIES INC (100%),1940433,"C,MM,X"
2023,CHEROKEE NITROGEN,1007770,1080 INDUSTRIAL DRIVE,34.80302,-87.93974,CHEROKEE,COLBERT COUNTY,AL,35616,LSB INDUSTRIES INC (100%),315419,"C,G,PP,V"
2023,CHEVRON PHILLIPS - SWEENY COMPLEX,1006967,21441 Loop 419,29.081543,-95.741714,Sweeny,BRAZORIA COUNTY,TX,77480,CHEVRON CORP (50%); PHILLIPS 66 (50%),1002446,"C,X"
2023,"CHEVRON PHILLIPS CHEMICAL COMPANY, LP PORT ARTHUR PLANT",1002146,2001 SOUTH GULFWAY DRIVE,29.850396,-93.977222,PORT ARTHUR,JEFFERSON COUNTY,TX,77640,CHEVRON CORP (50%); PHILLIPS 66 (50%),861803,"C,X"
2023,CHEVRON PRODS.CO. RICHMOND REFY,1003610,841 CHEVRON WAY,37.938779,-122.396453,RICHMOND,CONTRA COSTA COUNTY,CA,94801,CHEVRON CORP (100%),4366329,"C,P,Y"
2023,CHEVRON PRODUCTS CO - SALT LAKE REFINERY,1006189,2351 N 1100 W,40.824668,-111.930772,SALT LAKE CITY,DAVIS COUNTY,UT,84116,CHEVRON CORP (100%),487319,"C,TT,Y"
2023,"CHEVRON PRODUCTS, EL SEGUNDO REFINERY",1007978,324 W EL SEGUNDO BLVD,33.9082,-118.4085,EL SEGUNDO,LOS ANGELES COUNTY,CA,90245,CHEVRON CORP (100%),3250629,"C,P,PP,Y"
2023,CHIEF ETHANOL FUELS INC,1000063,4225 E SOUTH ST,40.585,-98.318889,HASTINGS,ADAMS COUNTY,NE,68901,CHIEF INDUSTRIES INC (100%),121111,C
2023,CHIPPEWA VALLEY ETHANOL COMPANY,1001143,270 20TH STREET NORTHWEST,45.327,-95.6377,BENSON,SWIFT COUNTY,MN,56215,CHIPPEWA VALLEY AGRAFUELS COOPERATIVE (100%),73724,C
2023,CHS INC LAUREL REFINERY,1006671,803 US HIGHWAY 212 SOUTH,45.65922,-108.76778,LAUREL,YELLOWSTONE COUNTY,MT,59044,CHS INC (100%),918021,"C,MM,P,Y"
2023,CHS MANKATO,1004656,2020 SOUTH RIVERFRONT DRIVE,44.1569,-94.0316,MANKATO,BLUE EARTH COUNTY,MN,56001,CHS INC (100%),86254,C
2023,CHS MCPHERSON REFINERY INC.,1007942,2000 SOUTH MAIN STREET,38.347278,-97.673846,MCPHERSON,MCPHERSON COUNTY,KS,67460,CHS INC (100%),1248855,"C,MM,P,Y"
2023,CHS OILSEED PROCESSING - FAIRMONT,1004657,1833 130TH ST,43.67372,-94.50643,FAIRMONT,MARTIN COUNTY,MN,56031,CHS INC (100%),81733,C
2023,CHS-Rochelle,1004276,1900 STEWARD RD,41.89246,-89.03439,ROCHELLE,OGLE COUNTY,IL,61068,CHS INC (100%),192857,"C,II"
